id_tx,id_cliente,id_ciudad,categoria,monto,fecha
18153,241,3,libros,195.9,2025-09-12
18154,595,2,electronica,497.61,2025-01-24
18155,533,1,mercado,33.54,2025-06-05
18156,690,7,libros,102.92,2025-01-24
18157,772,2,mercado,107.31,2025-10-12
18158,403,1,juguetes,20.48,2025-03-02
18159,206,2,hogar,128.06,2025-06-14
18160,466,5,electronica,40.69,2025-09-13
18161,239,4,hogar,184.81,2025-02-05
18162,460,1,electronica,30.45,2025-08-10
18163,265,2,hogar,134.52,2025-10-06
18164,383,2,mercado,12.37,2025-03-22
18165,643,2,electronica,190.99,2025-08-13
18166,757,3,deportes,107.79,2025-02-20
18167,622,2,ropa,25.48,2025-07-09
18168,794,1,ropa,75.16,2025-11-13
18169,633,1,electronica,466.49,2025-05-01
18170,86,3,mercado,35.07,2025-09-27
18171,118,2,deportes,126.44,2025-06-10
18172,482,4,hogar,9.69,2025-11-22
18173,160,2,ropa,76.34,2025-10-16
18174,141,2,juguetes,20.63,2025-08-27
18175,222,1,deportes,18.79,2025-03-11
18176,474,1,ropa,59.28,2025-04-11
18177,561,4,electronica,201.96,2025-01-14
18178,35,1,hogar,185.65,2025-07-20
18179,344,1,mercado,18.14,2025-02-09
18180,759,2,electronica,244.3,2025-03-07
18181,503,3,hogar,160.24,2025-07-27
18182,571,2,electronica,47.09,2025-07-06
18183,784,1,juguetes,68.87,2025-06-19
18184,728,3,ropa,58.67,2025-12-02
18185,277,2,juguetes,82.82,2025-02-21
18186,430,1,deportes,87.24,2025-01-14
18187,653,2,hogar,29.11,2025-02-11
18188,517,1,hogar,59.78,2025-06-25
18189,762,2,electronica,268.82,2025-02-09
18190,88,1,libros,9.42,2025-05-22
18191,469,2,mercado,16.56,2025-08-27
18192,516,1,deportes,25.5,2025-12-07
18193,706,3,juguetes,63.78,2025-01-26
18194,791,1,mercado,12.27,2025-10-20
18195,516,2,juguetes,92.25,2025-06-01
18196,785,7,mercado,67.59,2025-09-23
18197,449,1,mercado,51.5,2025-12-05
18198,725,4,mercado,70.25,2025-05-27
18199,10,6,libros,8.93,2025-06-28
18200,425,2,juguetes,65.62,2025-12-13
18201,738,2,ropa,67.99,2025-05-01
18202,530,3,juguetes,20.29,2025-09-15
18203,732,1,electronica,144.99,2025-09-05
18204,730,5,deportes,26.24,2025-02-10
18205,505,2,mercado,26.92,2025-04-05
18206,336,1,mercado,61.05,2025-01-07
18207,522,7,electronica,61.78,2025-09-20
18208,556,1,deportes,17.06,2025-10-23
18209,761,3,electronica,47.61,2025-02-19
18210,215,2,electronica,631.19,2025-05-11
18211,419,2,mercado,37.75,2025-11-10
18212,565,2,ropa,13.76,2025-10-04
18213,640,2,deportes,145.31,2025-07-26
18214,629,2,mercado,83.35,2025-07-22
18215,242,2,ropa,59.76,2025-02-16
18216,549,4,hogar,58.77,2025-02-09
18217,543,4,hogar,31.02,2025-07-17
18218,253,2,ropa,10.88,2025-10-03
18219,13,2,hogar,152.61,2025-08-20
18220,447,1,ropa,16.49,2025-08-23
18221,367,4,ropa,29.95,2025-09-11
18222,240,7,mercado,28.86,2025-08-05
18223,670,3,electronica,169.77,2025-04-13
18224,485,2,ropa,14.05,2025-06-23
18225,683,2,electronica,91.0,2025-06-13
18226,574,1,mercado,9.91,2025-05-09
18227,571,4,electronica,253.48,2025-03-15
18228,91,4,electronica,354.82,2025-04-04
18229,292,3,mercado,37.33,2025-04-25
18230,128,1,electronica,66.91,2025-03-28
18231,558,1,juguetes,38.27,2025-02-15
18232,353,1,mercado,41.96,2025-04-20
18233,328,2,mercado,31.05,2025-06-14
18234,773,2,ropa,50.82,2025-10-13
18235,334,4,ropa,149.29,2025-01-24
18236,254,1,hogar,78.37,2025-12-04
18237,21,3,hogar,156.28,2025-12-17
18238,320,4,mercado,134.83,2025-08-01
18239,442,2,mercado,120.38,2025-07-15
18240,479,1,mercado,15.44,2025-01-14
18241,363,3,deportes,369.96,2025-05-03
18242,692,1,electronica,241.79,2025-07-07
18243,644,1,hogar,18.07,2025-05-01
18244,199,2,hogar,256.15,2025-10-22
18245,706,2,mercado,61.43,2025-08-13
18246,791,2,electronica,482.03,2025-01-12
18247,481,1,electronica,553.28,2025-09-02
18248,95,2,hogar,153.46,2025-05-19
18249,443,4,ropa,29.68,2025-08-14
18250,780,2,hogar,193.32,2025-06-11
18251,106,3,juguetes,7.64,2025-03-07
18252,225,3,mercado,81.82,2025-09-01
18253,13,1,hogar,107.22,2025-03-22
18254,22,1,electronica,1218.25,2025-10-23
18255,130,2,deportes,81.15,2025-12-11
18256,608,1,electronica,524.49,2025-07-09
18257,283,1,ropa,54.82,2025-11-25
18258,600,2,hogar,88.26,2025-07-19
18259,438,1,electronica,174.9,2025-02-13
18260,500,2,electronica,95.99,2025-01-16
18261,393,3,ropa,183.08,2025-01-27
18262,278,4,deportes,7.9,2025-09-07
18263,192,2,ropa,31.06,2025-05-08
18264,372,1,deportes,30.14,2025-03-10
18265,56,2,ropa,162.52,2025-06-22
18266,552,3,electronica,613.94,2025-12-04
18267,387,4,deportes,31.09,2025-07-07
18268,729,2,electronica,664.12,2025-06-28
18269,251,2,electronica,257.35,2025-09-05
18270,175,1,electronica,62.28,2025-08-17
18271,426,1,deportes,62.96,2025-10-07
18272,105,1,electronica,299.3,2025-10-13
18273,652,2,hogar,134.64,2025-08-14
18274,742,5,libros,101.31,2025-09-23
18275,284,4,mercado,14.73,2025-04-02
18276,449,1,mercado,9.13,2025-04-05
18277,396,1,hogar,136.2,2025-06-11
18278,723,3,mercado,6.78,2025-01-19
18279,350,3,electronica,28.01,2025-11-05
18280,341,3,hogar,282.42,2025-04-06
18281,89,2,electronica,735.6,2025-11-07
18282,414,2,juguetes,142.78,2025-06-17
18283,73,2,electronica,125.31,2025-01-14
18284,664,5,electronica,1264.99,2025-03-19
18285,648,2,hogar,46.37,2025-11-01
18286,332,2,deportes,37.92,2025-01-27
18287,665,2,mercado,54.12,2025-10-01
18288,222,2,hogar,65.79,2025-01-20
18289,554,1,libros,13.87,2025-12-19
18290,601,3,hogar,44.92,2025-01-12
18291,566,3,electronica,472.62,2025-01-18
18292,274,7,deportes,82.34,2025-05-01
18293,606,2,hogar,165.43,2025-10-21
18294,141,4,juguetes,64.65,2025-07-20
18295,317,2,hogar,41.14,2025-02-12
18296,389,3,libros,34.96,2025-07-03
18297,291,2,hogar,179.37,2025-10-03
18298,497,2,hogar,128.65,2025-12-06
18299,149,2,electronica,315.94,2025-10-25
18300,326,1,electronica,78.06,2025-03-24
18301,154,6,electronica,293.85,2025-06-13
18302,59,2,libros,25.68,2025-12-06
18303,196,1,ropa,202.14,2025-10-24
18304,629,1,electronica,44.02,2025-02-26
18305,169,7,deportes,86.39,2025-03-23
18306,167,1,deportes,7.29,2025-05-19
18307,328,1,electronica,369.92,2025-04-03
18308,658,2,ropa,23.88,2025-09-07
18309,337,2,hogar,12.16,2025-03-23
18310,490,2,hogar,45.58,2025-03-18
18311,82,2,hogar,92.41,2025-02-13
18312,730,2,libros,45.22,2025-02-25
18313,634,2,mercado,50.61,2025-11-01
18314,601,1,mercado,64.94,2025-07-24
18315,798,2,mercado,85.07,2025-11-25
18316,44,3,mercado,40.3,2025-06-03
18317,642,1,libros,5.6,2025-01-07
18318,312,1,electronica,43.46,2025-10-11
18319,68,6,libros,108.24,2025-07-23
18320,160,3,ropa,44.4,2025-09-22
18321,99,6,ropa,219.45,2025-12-17
18322,618,3,hogar,63.4,2025-03-26
18323,154,1,mercado,91.41,2025-06-27
18324,27,4,ropa,130.69,2025-06-04
18325,18,2,mercado,40.26,2025-11-22
18326,26,2,ropa,163.46,2025-07-27
18327,550,3,mercado,73.01,2025-09-07
18328,346,2,ropa,14.83,2025-12-27
18329,545,4,mercado,50.08,2025-01-10
18330,42,2,electronica,171.25,2025-07-16
18331,588,2,electronica,482.24,2025-10-02
18332,172,1,hogar,49.6,2025-05-19
18333,374,1,hogar,72.32,2025-04-04
18334,391,4,ropa,31.49,2025-11-17
18335,543,1,ropa,114.87,2025-09-05
18336,746,3,electronica,291.27,2025-04-11
18337,298,4,electronica,177.04,2025-09-21
18338,422,1,hogar,263.74,2025-03-03
18339,507,1,electronica,59.84,2025-11-24
18340,18,3,hogar,27.51,2025-03-18
18341,588,2,hogar,116.09,2025-10-01
18342,538,1,electronica,230.19,2025-03-18
18343,211,3,electronica,915.43,2025-10-11
18344,4,1,deportes,221.19,2025-01-03
18345,607,3,electronica,235.37,2025-10-16
18346,529,1,mercado,6.5,2025-10-05
18347,129,4,electronica,136.11,2025-08-11
18348,332,4,hogar,53.73,2025-05-11
18349,662,4,electronica,1146.09,2025-08-04
18350,137,1,electronica,23.36,2025-07-11
18351,697,1,deportes,11.08,2025-10-07
18352,485,1,electronica,8.04,2025-06-14
18353,488,2,hogar,12.6,2025-01-19
18354,306,5,electronica,34.54,2025-01-12
18355,570,2,hogar,39.48,2025-05-21
18356,701,2,libros,61.16,2025-12-08
18357,602,2,mercado,27.34,2025-10-28
18358,574,2,libros,12.48,2025-09-13
18359,378,1,deportes,119.7,2025-05-08
18360,675,2,electronica,222.01,2025-06-23
18361,627,2,hogar,116.01,2025-03-23
18362,550,1,libros,144.92,2025-05-13
18363,335,4,ropa,44.35,2025-03-18
18364,167,1,libros,55.65,2025-04-01
18365,170,2,hogar,227.06,2025-11-05
18366,318,5,hogar,75.35,2025-04-07
18367,104,2,ropa,33.01,2025-04-17
18368,36,1,ropa,119.72,2025-04-03
18369,751,1,ropa,26.61,2025-03-23
18370,744,2,ropa,124.98,2025-07-23
18371,781,3,electronica,74.63,2025-12-26
18372,131,2,hogar,30.11,2025-01-05
18373,707,1,electronica,150.39,2025-09-14
18374,93,6,electronica,858.74,2025-02-20
18375,156,2,mercado,93.99,2025-10-01
18376,27,4,deportes,43.61,2025-06-11
18377,718,2,juguetes,211.52,2025-10-03
18378,540,2,ropa,26.84,2025-02-21
18379,69,1,hogar,76.33,2025-05-04
18380,774,2,electronica,572.98,2025-07-16
18381,615,1,ropa,6.98,2025-10-08
18382,443,2,mercado,52.63,2025-07-24
18383,344,2,juguetes,32.39,2025-04-07
18384,504,5,ropa,69.79,2025-05-16
18385,345,2,mercado,16.25,2025-04-13
18386,309,3,ropa,63.33,2025-10-03
18387,327,1,hogar,131.95,2025-07-17
18388,323,1,mercado,50.02,2025-04-05
18389,231,1,electronica,743.93,2025-03-08
18390,113,1,electronica,230.71,2025-12-25
18391,289,4,mercado,40.75,2025-12-24
18392,161,2,mercado,59.19,2025-02-05
18393,156,4,ropa,48.9,2025-04-12
18394,476,2,mercado,57.18,2025-06-01
18395,232,2,electronica,89.65,2025-08-07
18396,712,2,juguetes,53.06,2025-06-26
18397,419,3,hogar,255.36,2025-11-23
18398,637,2,hogar,29.84,2025-07-14
18399,474,2,deportes,38.43,2025-11-13
18400,726,1,libros,28.94,2025-09-25
18401,198,6,electronica,117.09,2025-11-16
18402,100,2,ropa,24.61,2025-04-19
18403,350,3,deportes,52.34,2025-07-01
18404,784,4,mercado,52.79,2025-02-15
18405,400,1,mercado,6.1,2025-09-05
18406,84,2,electronica,329.47,2025-07-05
18407,82,2,electronica,250.64,2025-01-06
18408,625,2,deportes,133.23,2025-07-11
18409,441,3,electronica,188.92,2025-04-20
18410,736,1,electronica,796.43,2025-03-01
18411,316,1,deportes,26.21,2025-09-20
18412,145,3,deportes,23.62,2025-03-28
18413,351,1,libros,40.96,2025-08-22
18414,118,1,electronica,131.54,2025-05-26
18415,167,3,electronica,158.44,2025-02-12
18416,571,3,ropa,21.75,2025-10-18
18417,421,1,libros,37.96,2025-11-14
18418,512,1,ropa,308.76,2025-02-15
18419,589,3,electronica,67.82,2025-04-16
18420,168,2,deportes,134.32,2025-09-04
18421,586,7,electronica,75.78,2025-03-17
18422,78,4,deportes,118.95,2025-01-18
18423,342,2,hogar,242.44,2025-11-17
18424,600,4,electronica,69.55,2025-02-11
18425,177,3,mercado,49.69,2025-08-05
18426,256,4,electronica,1012.07,2025-09-10
18427,213,1,electronica,191.26,2025-12-09
18428,743,2,mercado,46.76,2025-12-11
18429,259,1,electronica,388.05,2025-07-07
18430,552,6,electronica,478.49,2025-10-16
18431,632,1,libros,36.18,2025-06-03
18432,655,1,mercado,13.61,2025-08-07
18433,538,2,electronica,132.84,2025-03-10
18434,320,4,mercado,59.88,2025-10-25
18435,337,7,ropa,106.96,2025-12-25
18436,602,7,ropa,365.25,2025-01-09
18437,500,2,mercado,24.58,2025-02-20
18438,91,1,ropa,10.18,2025-01-15
18439,351,2,deportes,294.55,2025-06-09
18440,618,3,electronica,227.72,2025-07-16
18441,69,2,ropa,21.22,2025-06-02
18442,190,1,mercado,41.34,2025-03-06
18443,724,2,electronica,1322.64,2025-04-04
18444,30,1,ropa,41.25,2025-11-21
18445,587,4,hogar,111.92,2025-07-28
18446,252,2,ropa,140.43,2025-09-10
18447,316,1,ropa,207.74,2025-05-20
18448,527,2,electronica,9.46,2025-12-11
18449,429,3,electronica,380.43,2025-11-09
18450,302,3,hogar,93.21,2025-03-02
18451,11,2,hogar,422.29,2025-02-08
18452,771,2,electronica,242.32,2025-10-11
18453,613,2,mercado,46.06,2025-05-23
18454,553,5,deportes,100.23,2025-04-03
18455,403,4,electronica,545.11,2025-06-06
18456,371,3,deportes,387.2,2025-02-05
18457,505,2,hogar,74.18,2025-02-26
18458,706,4,ropa,122.82,2025-09-14
18459,310,2,mercado,32.73,2025-06-17
18460,574,1,mercado,19.7,2025-03-23
18461,27,2,mercado,21.26,2025-08-13
18462,210,3,electronica,354.42,2025-01-12
18463,78,1,hogar,33.66,2025-07-07
18464,415,2,deportes,51.26,2025-05-15
18465,769,1,mercado,112.54,2025-02-02
18466,444,2,electronica,28.33,2025-10-08
18467,529,1,deportes,195.14,2025-03-24
18468,23,2,mercado,61.01,2025-11-07
18469,562,2,electronica,206.16,2025-02-06
18470,480,4,deportes,598.19,2025-02-15
18471,244,2,electronica,174.49,2025-12-19
18472,763,2,mercado,13.78,2025-04-15
18473,315,2,mercado,25.41,2025-09-12
18474,26,2,mercado,158.71,2025-02-10
18475,581,2,ropa,12.08,2025-05-04
18476,571,1,electronica,481.42,2025-11-05
18477,156,1,hogar,159.23,2025-10-23
18478,456,4,electronica,204.45,2025-08-17
18479,769,2,electronica,715.77,2025-10-09
18480,134,3,ropa,87.73,2025-03-24
18481,273,2,hogar,243.21,2025-03-20
18482,79,2,deportes,5.32,2025-07-07
18483,185,4,hogar,32.09,2025-07-19
18484,712,5,electronica,37.27,2025-11-12
18485,53,1,electronica,85.6,2025-08-26
18486,530,1,mercado,6.26,2025-11-18
18487,666,3,mercado,70.58,2025-06-08
18488,159,1,electronica,193.72,2025-03-04
18489,533,2,electronica,191.02,2025-09-24
18490,399,2,ropa,92.73,2025-07-24
18491,374,2,electronica,487.37,2025-10-18
18492,282,2,ropa,31.39,2025-06-25
18493,799,1,deportes,67.17,2025-05-17
18494,27,2,ropa,116.15,2025-04-08
18495,790,3,ropa,226.4,2025-04-15
18496,69,2,deportes,74.39,2025-09-01
18497,514,1,mercado,30.77,2025-09-21
18498,490,2,electronica,67.42,2025-05-06
18499,632,3,juguetes,112.68,2025-03-20
18500,586,1,mercado,9.73,2025-05-27
18501,304,1,ropa,46.14,2025-07-25
18502,29,4,electronica,397.0,2025-11-22
18503,72,1,mercado,186.32,2025-05-12
18504,731,5,ropa,197.32,2025-11-06
18505,210,1,hogar,170.71,2025-02-01
18506,686,2,ropa,139.44,2025-01-16
18507,617,1,electronica,107.34,2025-03-10
18508,554,4,ropa,579.12,2025-09-01
18509,650,1,mercado,12.69,2025-11-23
18510,259,2,electronica,109.57,2025-03-06
18511,137,2,libros,62.95,2025-10-25
18512,755,2,mercado,81.33,2025-06-23
18513,223,3,deportes,20.2,2025-11-16
18514,464,2,deportes,14.28,2025-02-12
18515,318,1,deportes,28.45,2025-02-11
18516,303,2,mercado,17.53,2025-06-22
18517,545,5,deportes,27.84,2025-07-16
18518,355,1,electronica,27.12,2025-05-24
18519,163,4,mercado,11.75,2025-10-16
18520,279,5,electronica,534.53,2025-06-07
18521,390,4,ropa,197.99,2025-03-21
18522,630,3,mercado,184.16,2025-02-11
18523,783,4,ropa,85.6,2025-10-08
18524,264,2,electronica,96.73,2025-09-23
18525,419,1,deportes,115.87,2025-05-13
18526,69,1,hogar,306.7,2025-07-04
18527,605,4,electronica,883.61,2025-02-24
18528,108,1,mercado,62.36,2025-05-25
18529,338,1,electronica,285.58,2025-10-03
18530,312,1,ropa,16.99,2025-06-13
18531,283,2,mercado,57.54,2025-10-19
18532,796,1,hogar,239.77,2025-04-27
18533,639,6,electronica,266.91,2025-11-08
18534,268,3,electronica,574.59,2025-08-08
18535,294,2,mercado,222.51,2025-08-10
18536,118,1,ropa,74.44,2025-07-18
18537,569,1,hogar,72.38,2025-04-28
18538,227,1,hogar,96.14,2025-09-06
18539,208,2,ropa,270.3,2025-07-09
18540,302,2,deportes,102.21,2025-11-15
18541,441,3,electronica,141.91,2025-12-01
18542,216,2,juguetes,25.9,2025-12-28
18543,306,2,ropa,78.0,2025-03-05
18544,555,2,mercado,52.53,2025-11-24
18545,197,2,hogar,5.57,2025-11-21
18546,220,2,electronica,772.42,2025-12-20
18547,278,2,hogar,250.2,2025-03-07
18548,567,6,deportes,28.38,2025-09-14
18549,688,3,mercado,33.79,2025-10-07
18550,21,6,ropa,29.63,2025-05-24
18551,722,2,electronica,392.0,2025-04-20
18552,266,4,mercado,86.52,2025-09-26
18553,265,2,ropa,140.37,2025-03-16
18554,798,2,electronica,252.76,2025-10-03
18555,174,2,hogar,37.03,2025-04-26
18556,124,6,hogar,197.34,2025-01-23
18557,209,3,mercado,14.8,2025-01-14
18558,265,4,mercado,299.75,2025-09-05
18559,292,3,ropa,9.27,2025-05-23
18560,681,3,juguetes,56.53,2025-12-12
18561,186,1,libros,27.61,2025-04-23
18562,56,2,deportes,64.21,2025-10-08
18563,164,2,ropa,80.89,2025-07-24
18564,792,3,ropa,53.09,2025-05-20
18565,377,2,electronica,300.35,2025-08-09
18566,568,2,hogar,51.83,2025-01-16
18567,704,4,hogar,232.12,2025-04-12
18568,408,2,mercado,6.11,2025-09-12
18569,170,1,ropa,90.73,2025-02-16
18570,667,1,hogar,28.42,2025-09-02
18571,761,1,mercado,41.11,2025-02-15
18572,688,1,electronica,192.55,2025-12-28
18573,427,1,juguetes,5.76,2025-09-04
18574,729,3,ropa,9.92,2025-08-21
18575,46,1,electronica,60.13,2025-10-26
18576,174,3,libros,106.1,2025-02-24
18577,420,1,hogar,129.13,2025-04-16
18578,747,2,electronica,74.1,2025-05-24
18579,47,3,libros,5.17,2025-06-22
18580,34,2,mercado,18.46,2025-07-20
18581,419,2,hogar,26.01,2025-05-15
18582,609,1,electronica,329.89,2025-09-17
18583,720,1,mercado,52.38,2025-08-08
18584,497,1,hogar,209.27,2025-09-07
18585,147,3,hogar,313.03,2025-04-24
18586,267,6,electronica,63.1,2025-11-04
18587,310,2,hogar,76.46,2025-06-15
18588,684,3,juguetes,220.37,2025-04-28
18589,186,2,hogar,145.18,2025-07-13
18590,567,2,hogar,5.49,2025-06-09
18591,730,1,hogar,31.63,2025-12-01
18592,545,3,mercado,8.84,2025-08-09
18593,52,3,hogar,20.57,2025-09-27
18594,758,1,mercado,16.55,2025-01-13
18595,707,4,electronica,344.06,2025-08-09
18596,388,3,electronica,203.5,2025-01-18
18597,671,3,electronica,574.57,2025-08-19
18598,47,1,electronica,483.42,2025-05-21
18599,122,2,deportes,12.95,2025-08-04
18600,165,3,hogar,85.05,2025-07-19
18601,551,3,mercado,19.57,2025-05-05
18602,262,2,electronica,244.04,2025-02-28
18603,69,3,electronica,633.21,2025-12-09
18604,785,3,electronica,432.84,2025-05-12
18605,90,2,mercado,21.86,2025-04-02
18606,680,3,ropa,17.4,2025-07-26
18607,366,6,hogar,145.67,2025-04-20
18608,744,6,hogar,82.01,2025-10-10
18609,237,4,ropa,80.14,2025-04-20
18610,764,3,juguetes,8.88,2025-08-27
18611,13,3,electronica,90.22,2025-09-09
18612,458,3,mercado,55.37,2025-01-19
18613,296,4,deportes,12.45,2025-09-24
18614,151,2,ropa,59.58,2025-07-06
18615,242,2,electronica,210.67,2025-05-26
18616,164,3,electronica,202.69,2025-05-25
18617,148,5,libros,101.6,2025-04-16
18618,598,2,hogar,145.27,2025-11-26
18619,623,1,ropa,205.3,2025-04-18
18620,295,1,hogar,350.5,2025-03-20
18621,89,2,electronica,181.36,2025-05-25
18622,708,2,libros,145.18,2025-07-06
18623,726,1,hogar,196.79,2025-07-24
18624,688,1,hogar,23.47,2025-03-19
18625,224,1,deportes,30.89,2025-01-18
18626,254,2,hogar,122.83,2025-07-11
18627,489,1,ropa,61.11,2025-04-21
18628,278,2,mercado,11.06,2025-06-05
18629,631,2,deportes,120.33,2025-10-19
18630,679,3,hogar,70.06,2025-07-21
18631,764,1,electronica,709.49,2025-09-10
18632,309,1,ropa,115.97,2025-03-09
18633,28,2,mercado,14.25,2025-07-24
18634,314,3,ropa,50.74,2025-07-08
18635,602,1,deportes,23.78,2025-08-04
18636,646,5,mercado,44.78,2025-01-18
18637,539,6,deportes,84.25,2025-06-07
18638,474,2,mercado,187.29,2025-08-18
18639,684,1,ropa,8.57,2025-11-27
18640,394,3,libros,97.42,2025-04-19
18641,26,1,hogar,296.18,2025-06-13
18642,417,3,hogar,226.27,2025-06-08
18643,624,1,electronica,461.18,2025-09-23
18644,285,1,electronica,674.37,2025-07-17
18645,793,1,hogar,184.01,2025-08-17
18646,326,2,deportes,37.98,2025-11-17
18647,634,4,electronica,248.15,2025-10-03
18648,777,6,ropa,47.97,2025-07-28
18649,202,1,electronica,54.6,2025-10-10
18650,525,1,mercado,14.46,2025-08-20
18651,615,2,electronica,264.06,2025-04-06
18652,46,2,electronica,11.49,2025-03-21
18653,525,2,hogar,179.69,2025-12-07
18654,698,3,electronica,184.12,2025-05-10
18655,187,1,electronica,352.16,2025-08-02
18656,48,3,mercado,19.73,2025-01-09
18657,416,2,deportes,21.19,2025-01-18
18658,737,4,ropa,63.48,2025-06-17
18659,570,2,juguetes,26.9,2025-02-14
18660,143,2,electronica,679.37,2025-10-20
18661,420,2,electronica,204.69,2025-12-18
18662,144,1,juguetes,38.82,2025-08-17
18663,731,3,electronica,73.32,2025-01-05
18664,568,2,mercado,89.03,2025-03-12
18665,602,1,mercado,53.93,2025-05-22
18666,755,1,hogar,176.76,2025-01-19
18667,401,2,electronica,576.01,2025-08-07
18668,27,3,ropa,67.28,2025-05-21
18669,748,4,deportes,189.46,2025-11-08
18670,426,1,hogar,23.35,2025-01-09
18671,568,1,hogar,113.13,2025-02-21
18672,684,1,ropa,25.3,2025-12-07
18673,147,3,libros,17.58,2025-10-17
18674,72,3,mercado,196.79,2025-05-01
18675,484,2,ropa,24.23,2025-07-27
18676,580,1,juguetes,12.41,2025-07-26
18677,626,3,ropa,119.42,2025-06-18
18678,424,1,electronica,828.88,2025-09-18
18679,617,3,ropa,11.38,2025-12-06
18680,540,1,mercado,89.57,2025-05-15
18681,478,7,electronica,292.24,2025-09-02
18682,777,1,ropa,30.35,2025-12-23
18683,442,4,hogar,60.18,2025-08-13
18684,689,1,ropa,123.43,2025-02-15
18685,288,2,electronica,526.97,2025-04-26
18686,351,2,ropa,53.26,2025-08-09
18687,59,2,hogar,41.87,2025-03-13
18688,425,2,ropa,8.29,2025-07-02
